row_id,old_location,cleaned_location,latitude,longitude
1688,London  #FBPE,London,51.5073509,-0.1277583
1690,"Elwood, Melbourne","Elwood, Melbourne",-37.884,144.986
1691,Kashmir - New Delhi,Kashmir - New Delhi,28.531835,77.2723657
1692,"Bombay, India","Bombay, India",19.0759837,72.8776559
1693,Aust,Aust,38.3290462,-94.7518893
1694,United Kingdom | Europe | World,"United Kingdom , Europe , World",52.6366791,-1.1241098
1695,"Medellín, Colombia","Medellín, Colombia",6.244203,-75.5812119
1696,"St Louis, MO","St Louis, MO",38.6270025,-90.1994042
1697,"Frankfurt on the Main, Germany","Frankfurt on the Main, Germany",50.1109221,8.6821267
1698,"Olivette, MO","Olivette, MO",38.6653297,-90.3759499
1699,"Srinagar, Kashmir.","Srinagar, Kashmir.",34.0836708,74.7972825
1700,Essex,Essex,51.7343313,0.4690888
1701,MAD about MAD,MAD about MAD,44.0746693,-123.1640829
1702,"Riverstone, Sydney","Riverstone, Sydney",-33.6819,150.8594
1704,Europe ,Europe,54.5259614,15.2551187
1705,Asia / UK / All Over The Place,"Asia , UK , All Over The Place",34.047863,100.6196553
1706,Vietnam,Vietnam,14.058324,108.277199
1707,"West Malling, South East","West Malling, South East",51.2944249,0.408784
1709,"Stanwood, WA","Stanwood, WA",48.2410895,-122.3706837
1710,"हरियाणा, भारत","हरियाणा, भारत",29.0587757,76.085601
1711,"Weymouth, England","Weymouth, England",50.6144279,-2.457621
1712,planet earth,planet earth,41.909611,-87.771964
1713,España,España,40.463667,-3.74922
1714,Mars,Mars,37.0901287,-95.7150582
1716,Third planet,Third planet,37.6836512,-97.2472678
1718,"Potosí, Colombia","Potosí, Colombia",0.806982,-77.572656
1719,Bucuresti,Bucuresti,44.4267674,26.1025384
1720,"Dalarna, Sweden","Dalarna, Sweden",61.0917012,14.6663653
1721,Great Lake State ,Great Lake State,44.3148443,-85.6023643
1722,"Antwerp, Belgium","Antwerp, Belgium",51.2194475,4.4024643
1723,FRANCE,FRANCE,46.227638,2.213749
1725,"London , UK","London , UK",51.5073509,-0.1277583
1726,"Yangon, Myanmar","Yangon, Myanmar",16.8660694,96.195132
1727,African continent,African continent,-8.783195,34.508523
1728,South Australia,South Australia,-30.0002315,136.2091547
1729,The Arden Valley Warwickshire,The Arden Valley Warwickshire,52.2754216,-1.522743
1730,Switzerland,Switzerland,46.818188,8.227512
1731,"Cape Town, South Africa","Cape Town, South Africa",-33.9248685,18.4240553
1732,Melbourne,Melbourne,-37.8136276,144.9630576
1734,Groningen,Groningen,53.2193835,6.5665017
1735,Italy ,Italy,41.87194,12.56738
1736,336-NC,336-NC,36.3002115,-119.1403244
1737,Bhubaneswar,Bhubaneswar,20.2960587,85.8245398
1738,"Lugano, Switzerland","Lugano, Switzerland",46.0036778,8.951052
1739,Maldives,Maldives,3.202778,73.22068
1740,"Bangalore, India","Bangalore, India",12.9715987,77.5945627
1741,Mumbai-Pune-Bombay,Mumbai-Pune-Bombay,19.0500618,72.9334041
1742,Stockholm/Sweden,"Stockholm, Sweden",59.3293235,18.0685808
1743,Middle England,Middle England,41.9272065,-71.3870591
1744,"Krugersdorp, South Africa","Krugersdorp, South Africa",-26.0963217,27.8076959
1745,"Yorkshire, European Union","Yorkshire, European Union",53.8089342,-1.7294445
1746,Shangri-La,Shangri-La,36.5603584,-94.838866
1747,Pineal gland ¯\_(ツ)_/¯,"Pineal gland ¯\_(ツ)_, ¯",26.694425,-81.586492
1749,"Dubrajpur,Birbhum..Westbengal ","Dubrajpur, Birbhum..Westbengal",23.7946344,87.3761105
1750,southbay(most times),southbay(most times),32.5434321,-117.1095308
1751,"Hampshire, Great Britain","Hampshire, Great Britain",51.0576948,-1.3080629
1752,Belém-PA or Campinas-SP,Belém-PA or Campinas-SP,-22.9128946,-47.0872428
1753,"UK, Kenya","UK, Kenya",32.989319,-96.768627
1754,"Sjælland, Danmark","Sjælland, Danmark",55.4632518,11.7214979
1755,Manchester,Manchester,53.4807593,-2.2426305
1756,pakistan,pakistan,30.375321,69.345116
1757,World Traveller,World Traveller,37.7252028,-122.1541592
1761,"Czech Republic, Prague","Czech Republic, Prague",50.0755381,14.4378005
1762,Canberra - Australia,Canberra - Australia,-35.2809368,149.1300092
1763,"Istanbul, Turkey","Istanbul, Turkey",41.0082376,28.9783589
1765,Niagara Falls,Niagara Falls,43.0828162,-79.0741629
1766,The Mile High City,The Mile High City,39.7392358,-104.990251
1767,Calcutta/Delhi/Vrindavan,"Calcutta, Delhi, Vrindavan",22.572646,88.363895
1768,Shrewsbury,Shrewsbury,42.2959267,-71.7128471
1769,"mumbai, india","mumbai, india",19.0759837,72.8776559
1770,"बैंगलुरु, भारत","बैंगलुरु, भारत",12.9715987,77.5945627
1771,South of the Vindhyas,South of the Vindhyas,19.09736,72.854902
1772,"Kampala,Uganda ","Kampala, Uganda",0.3475964,32.5825197
1773,Bharat (India),Bharat (India),20.593684,78.96288
1774,"Abu Dhabi, United Arab Emirates","Abu Dhabi, United Arab Emirates",24.453884,54.3773438
1775,भारत ,भारत,20.593684,78.96288
1776,Essen (Germany),Essen (Germany),51.4556432,7.0115552
1777,Dibrugarh,Dibrugarh,27.4728327,94.9119621
1778,LONDON,LONDON,51.5073509,-0.1277583
1779,"Covent Garden, London","Covent Garden, London",51.5117797,-0.1231911
1780,Paderborn (Germany) ,Paderborn (Germany),51.7189205,8.7575093
1781,Newspeak House,Newspeak House,51.5250952,-0.0712392
1782,"Kankaanpää, Finland","Kankaanpää, Finland",61.8126542,22.3751546
1783,"Digne-les-Bains, France","Digne-les-Bains, France",44.092193,6.235976
1784,Columbus Ohio,Columbus Ohio,39.9611755,-82.9987942
1785,chennai,chennai,13.0826802,80.2707184
1786,punjab,punjab,31.1471305,75.3412179
1787,Helsinki,Helsinki,60.1698557,24.9383791
1788,Canada Water London,Canada Water London,51.49799,-0.04969
1789,London / UK,"London , UK",51.5073509,-0.1277583
1790,Jeddah - جدة - KSA,Jeddah - جدة - KSA,21.485811,39.1925048
1791,"Brooklyn, New York","Brooklyn, New York",40.6781784,-73.9441579
1792,Polska,Polska,51.919438,19.145136
1793,"Bahrain, Padubidri, Bengaluru","Bahrain, Padubidri, Bengaluru",26.0667,50.5577
1794,Pretoria,Pretoria,-25.7478676,28.2292712
1795,GURUGRAM,GURUGRAM,28.4594965,77.0266383
1796,"Salisbury, UK","Salisbury, UK",51.068785,-1.794472
1797,"Mumbai,  India","Mumbai, India",19.0759837,72.8776559
1799,"Etobicoke,ON,CANADA ","Etobicoke, ON, CANADA",43.6204946,-79.5131983
1800,London England mostly,London England mostly,51.4833669,-0.1699128
1801,"Singapore, India","Singapore, India",1.2993448,103.8341703
1802,"Eindhoven, Netherlands","Eindhoven, Netherlands",51.441642,5.4697225
1803,"Ocala, FL","Ocala, FL",29.1871986,-82.1400923
1804,somewhere in za North ,somewhere in za North,-26.1440212,28.0357635
1806,"Manchester, European Union","Manchester, European Union",53.4793635,-2.2068997
1807,North America - Europe - Australasia,North America - Europe - Australasia,36.1421683,-5.4703521
1808,Europe 🇪🇺,Europe 🇪🇺,54.5259614,15.2551187
1809,"Goa, India","Goa, India",15.2993265,74.123996
1810,"Milan/Rome, Italy","Milan, Rome, Italy",41.8982513,12.4910307
1811,"Hollywood, Ca","Hollywood, Ca",34.0928092,-118.3286614
1812,"Perugia, Italy","Perugia, Italy",43.1107168,12.3908279
1813,"Freiburg im Breisgau, Germany","Freiburg im Breisgau, Germany",47.9990077,7.8421043
1814,🇮🇳INDIA🇮🇳,🇮🇳INDIA🇮🇳,20.593684,78.96288
1815,Miami,Miami,25.7616798,-80.1917902
1816,"Rennes, France","Rennes, France",48.117266,-1.6777926
1817,From India to the World,From India to the World,13.0736755,80.2616002
1818,"Otranto(Le),Italy , Dagana,N.S","Otranto(Le), Italy , Dagana, N.S",40.1438978,18.4911678
1819,Las Vegas NYC,Las Vegas NYC,36.1097143,-115.1708232
1820,Between the mountains and the sea,Between the mountains and the sea,29.5625027,34.9364974
1821,Americas | UK | Ireland,"Americas , UK , Ireland",54.6591389,-7.3358297
1823,The European Union,The European Union,38.9028939,-77.0483959
1824,"Telford, Shropshire","Telford, Shropshire",52.678419,-2.445258
1825,Brazil,Brazil,-14.235004,-51.92528
1826,"Lambeth, London","Lambeth, London",51.4571477,-0.1230681
1827,"Left, a bit","Left, a bit",34.156802,-118.4372817
1828,LA & NYC,LA & NYC,34.0522342,-118.2436849
1829,"Baytown, Texas ","Baytown, Texas",29.7355047,-94.9774274
1830,Yarm-ish,Yarm-ish,40.7759951,-73.9496655
1831,kent uk,kent uk,51.2787075,0.5217254
1832,"Tempe, AZ","Tempe, AZ",33.4255104,-111.9400054
1833,Auckland New Zealand,Auckland New Zealand,-36.8484597,174.7633315
1834,UK.,UK.,55.378051,-3.435973
1835,Bombay (Mumbai): Bangalore (Bengaluru) : Istanbul (Soon. Please?),Bombay (Mumbai): Bangalore (Bengaluru) : Istanbul (Soon. Please?),19.0759837,72.8776559
1836,CDMX,CDMX,19.4326077,-99.133208
1841,the Netherlands,the Netherlands,52.132633,5.291266
1842,Vale è Silica,Vale è Silica,37.3876226,-122.0447238
1843,"आसाम, भारत","आसाम, भारत",26.2006043,92.9375739
1844,"Wrexham, Wales","Wrexham, Wales",53.04304,-2.992494
1846,leeds,leeds,53.8007554,-1.5490774
1847,Lancashire,Lancashire,53.7632254,-2.7044052
1848,Incredible India,Incredible India,43.7559673,-79.7591985
1849,Ilorin,Ilorin,8.4798786,4.5418141
1850,"Kirkwall, Free Marches","Kirkwall, Free Marches",58.984674,-2.9622491
1851,Inbhir Chluaidh,Inbhir Chluaidh,55.9316569,-4.6800158
1853,Tunisia,Tunisia,33.886917,9.537499
1854, Washington State,Washington State,47.7510741,-120.7401385
1857,Europe / USA,"Europe , USA",25.7925426,-80.3099968
1858,Port Moresby ,Port Moresby,-9.4780123,147.1506542
1861,"Madhabpur, Habiganj, Sylhet, Bangladesh.","Madhabpur, Habiganj, Sylhet, Bangladesh.",24.0998223,91.2963269
1862,Nainital,Nainital,29.3803039,79.4635658
1863,"East Kilbride, Scotland","East Kilbride, Scotland",55.7643524,-4.1769987
1864,On The Road,On The Road,28.3593133,-81.5605083
1865,"Seoul, South Korea","Seoul, South Korea",37.566535,126.9779692
1866,"Kamothe, Panvel","Kamothe, Panvel",19.0166223,73.0966019
1868,Berlin+NYC,Berlin+NYC,40.7229989,-73.9860427
1869,"Punjab, Pakistan","Punjab, Pakistan",31.1704063,72.7097161
1871,South Devon,South Devon,50.7155591,-3.530875
1872,Papua New Guinea,Papua New Guinea,-6.314993,143.95555
1873,"Johannesburg, Walldorf, Paris","Johannesburg, Walldorf, Paris",-26.2041028,28.0473051
1874,"Perth, Western Australia","Perth, Western Australia",-31.9505269,115.8604572
1875,"Kreuzberg, Berlin","Kreuzberg, Berlin",52.4986049,13.3917987
1876,"Vadodara, Gujarat, India","Vadodara, Gujarat, India",22.3071588,73.1812187
1877,UK/India,"UK, India",30.066753,79.0192997
1878,Transcription & Bus. Support,Transcription & Bus. Support,36.1005816,-95.9251211
1879,Edinburgh ,Edinburgh,55.953252,-3.188267
1882,"Dublin, Ireland (Donegal man)","Dublin, Ireland (Donegal man)",53.3498053,-6.2603097
1883,"Land of the Gaels, Cúige Mí","Land of the Gaels, Cúige Mí",44.3148443,-85.6023643
1884,Swindon,Swindon,51.5557739,-1.7797176
1885,"New Delhi, Faridabad, Aligarh","New Delhi, Faridabad, Aligarh",28.4089123,77.3177894
1886,Bristol,Bristol,51.454513,-2.58791
1887,UK in European Union,UK in European Union,51.4956033,-0.127883
1888,new delhi,new delhi,28.6139391,77.2090212
1889,"Washington, DC Area","Washington, DC Area",39.059979,-77.123517
1890,"Lancashire, England","Lancashire, England",53.7632254,-2.7044052
1891,Bahrain,Bahrain,26.0667,50.5577
1892,"Piraeus 18539, Greece","Piraeus 18539, Greece",37.9299789,23.6342572
1893,Portland,Portland,45.5230622,-122.6764815
1894,"Hull, UK","Hull, UK",53.7456709,-0.3367413
1895,hyderabadee c ,hyderabadee c,25.3840454,68.3506626
1896,"Victoria, British Columbia","Victoria, British Columbia",48.4284207,-123.3656444
1897,Finland,Finland,61.92411,25.7481511
1898,Sarnen and Zürich Switzerland,Sarnen and Zürich Switzerland,46.8698217,8.220615
1899,Alaska,Alaska,64.2008413,-149.4936733
1900,"Essex, UK","Essex, UK",51.7343313,0.4690888
1901,"Gillingham,UK","Gillingham, UK",51.386322,0.551438
1903,"Levittown, NY","Levittown, NY",40.7259336,-73.5142921
1904,God's own country.....Scotland,God's own country.....Scotland,56.4906712,-4.2026458
1906,"Almere, Nederland","Almere, Nederland",52.3507849,5.2647016
1908,Almere,Almere,52.3507849,5.2647016
1909,"Scotland, UK.","Scotland, UK.",56.4906712,-4.2026458
1910,Frankfurt/Main,"Frankfurt, Main",50.1109221,8.6821267
1911,Rabat,Rabat,33.9715904,-6.8498129
1912,"Zurich, Switzerland","Zurich, Switzerland",47.3768866,8.541694
1913,Scottish NOT 'british',Scottish NOT 'british',56.4906712,-4.2026458
1914,"Bern, Bern CH","Bern, Bern CH",46.9479739,7.4474468
1915,"Utrecht, The Netherlands","Utrecht, The Netherlands",52.0907374,5.1214201
1916,Interdimensional,Interdimensional,-7.986812,-36.4971701
1917,Narnia,Narnia,40.7144279,-73.9594438
1918,Nottingham,Nottingham,52.9547832,-1.1581086
1919,"Shelby Township, MI","Shelby Township, MI",42.670782,-83.0329934
1921,"GOUDA, Netherlands","GOUDA, Netherlands",52.0115205,4.7104633
1922,"London, Europe","London, Europe",51.5073509,-0.1277583
1923,The Burgh,The Burgh,36.0960575,-95.8950013
1924,Portsmouth/Leicester,"Portsmouth, Leicester",52.6527097,-1.1213197
1926,eastleigh,eastleigh,50.967182,-1.374688
1927,Middle East / Canada,"Middle East , Canada",45.3972262,-75.6079211
1929,App Store,App Store,38.911331,-94.637764
1930,Hellas,Hellas,39.074208,21.824312
1931,Staffs,Staffs,52.8792745,-2.0571868
1932,"Marske-by-the-Sea, England","Marske-by-the-Sea, England",54.591928,-1.019708
1933,Milan - Italy,Milan - Italy,45.4642035,9.189982
1934,"Eastbourne, England","Eastbourne, England",50.768035,0.290472
1935,florida,florida,27.6648274,-81.5157535
1937,"Coral Springs, FL☀️","Coral Springs, FL☀️",26.271192,-80.2706044
1939,Cologne/Berlin,"Cologne, Berlin",52.4870816,13.3233868
1940,Magyarország,Magyarország,47.162494,19.5033041
1941,MY COFFIN,MY COFFIN,5.0171268,117.7448076
1942,"Büchen, Deutschland","Büchen, Deutschland",53.483253,10.6141336
1943,Madrid and Cadiz (Spain),Madrid and Cadiz (Spain),37.3435835,-6.0622998
1944,Chania Greece ,Chania Greece,35.5138298,24.0180367
1945,"Brussels, Belgium","Brussels, Belgium",50.8503463,4.3517211
1946,Los Angeles | London,"Los Angeles , London",34.0770292,-118.2783142
1947,"HAMAR  , NORWAY ","HAMAR , NORWAY",60.7945331,11.0679977
1948,Olliergues,Olliergues,45.6759739,3.636722
1949,Kortenhoef (not a Russian Bot),Kortenhoef (not a Russian Bot),52.2299147,5.09164
1951,"Chennai, Tamilnadu,India","Chennai, Tamilnadu, India",13.0826802,80.2707184
1952,Northern ireland,Northern ireland,54.7877149,-6.4923145
1953,"New Delhi, Bharat","New Delhi, Bharat",28.6139391,77.2090212
1954,City of Angels,City of Angels,34.0522342,-118.2436849
1955,Middle Georgia,Middle Georgia,32.8104205,-83.7329474
1956,"Bratislava, Slovakia","Bratislava, Slovakia",48.1485965,17.1077478
1957,"Boise, Idaho, USA","Boise, Idaho, USA",43.6187102,-116.2146068
1958,"Swansea, UK","Swansea, UK",51.62144,-3.943646
1959,"Littlehampton, England","Littlehampton, England",50.811057,-0.5386609
1960,Spain and UK,Spain and UK,51.1993637,0.5681556
1961,"Haarlem, Nederland","Haarlem, Nederland",52.3873878,4.6462194
1963,"West London, England","West London, England",51.5073509,-0.1277583
1965,Munich,Munich,48.1351253,11.5819805
1966,"London, Wakanda or St Kitts","London, Wakanda or St Kitts",51.5013527,-0.1868843
1967,Slovak Republic,Slovak Republic,48.669026,19.699024
1968,L.A./San Diego/TJ/Mexico City/,"L.A., San Diego, TJ, Mexico City,",32.5303086,-116.9274119
1969,"Between Apo Sandawa & Marissa's point, in the Philippines/FAILippines","Between Apo Sandawa & Marissa's point, in the Philippines, FAILippines",6.9874561,125.2709964
1970,"Columbia, SC","Columbia, SC",34.0007104,-81.0348144
1971,"Kargil, Jammu And Kashmir","Kargil, Jammu And Kashmir",34.5538522,76.1348944
1973,"Tambaram West, Chennai","Tambaram West, Chennai",12.9371762,80.1112313
1974,"Enfield, UK, Europe","Enfield, UK, Europe",51.6622925,-0.1180655
1975,Toulouse,Toulouse,43.604652,1.444209
1976,"Australian Capital Territory, Australia","Australian Capital Territory, Australia",-35.4734679,149.0123679
1977,Down t'dale,Down t'dale,34.5708837,-83.3064846
1978,London/New York,"London, New York",40.7634381,-73.9805361
1979,Deepest Devon,Deepest Devon,37.0874705,-76.5057271
1980,Brussels,Brussels,50.8503463,4.3517211
1981,Dating:  @findingloveloa,Dating:,37.09024,-95.712891
1982,"C-U, IL","C-U, IL",42.3594512,-87.8700088
1983,sadly not London for a bit,sadly not London for a bit,51.5073509,-0.1277583
1984,United States of America,United States of America,37.09024,-95.712891
1985,Rabka/Cracow,"Rabka, Cracow",49.608958,19.927777
1986,"Lucknow,India","Lucknow, India",26.8466937,80.946166
1987,"Germany, Leipzig ","Germany, Leipzig",51.3396955,12.3730747
1988,In a village of La Mancha...,In a village of La Mancha...,33.5563807,-112.1010093
1991,"Tel Aviv-Yafo, Israel","Tel Aviv-Yafo, Israel",32.0852999,34.7817676
1992,Big Bear Lake Ca,Big Bear Lake Ca,34.2438963,-116.9114215
1993,"Crouch End, North London,UK","Crouch End, North London, UK",51.5797465,-0.1236767
1994,"Port Elizabeth, South Africa","Port Elizabeth, South Africa",-33.9608369,25.6022423
1995,Sankt Pölten,Sankt Pölten,48.20353,15.63817
1997,"Alabama, USA","Alabama, USA",32.3182314,-86.902298
1998,"Munich, Germany","Munich, Germany",48.1351253,11.5819805
1999,"Washington, DC.","Washington, DC.",38.9071923,-77.0368707
2000,Tampere Helsinki or in between,Tampere Helsinki or in between,60.223593,25.1112978
2001,"Montgomery, AL and Atlanta, GA","Montgomery, AL and Atlanta, GA",33.7520469,-84.3396265
2002,Delhi-Awadh,Delhi-Awadh,28.6564697,77.236347
2003,"Sarajevo, often elsewhere ✈","Sarajevo, often elsewhere ✈",43.8562586,18.4130763
2005,Odisha/Bangalore,"Odisha, Bangalore",12.9775672,77.6930269
2006,"ÜT: 51.369413,-0.094617","ÜT: 51.369413, -0.094617",40.3004832,-109.9925583
2007,"Port St Lucie, FL","Port St Lucie, FL",27.2730492,-80.3582261
2008,"Edmonds, WA","Edmonds, WA",47.8106521,-122.3773551
2010,"Dallas, TX ","Dallas, TX",32.7766642,-96.7969879
2011,"Rajkot, India","Rajkot, India",22.3038945,70.8021599
2012,West Sussex,West Sussex,50.9280143,-0.4617075
2013,Padiham ,Padiham,53.802132,-2.315723
2014,"US, UK, RSA, UAE & IND","US, UK, RSA, UAE & IND",55.378051,-3.435973
2015,Manchester & Preston,Manchester & Preston,53.4807593,-2.2426305
2016,Gurugram,Gurugram,28.4594965,77.0266383
2017,"Santa Barbara, California","Santa Barbara, California",34.4208305,-119.6981901
2018,Bishop Auckland,Bishop Auckland,54.663822,-1.678788
2019,"Hawaii, United States","Hawaii, United States",19.8967662,-155.5827818
2020,Stroud,Stroud,35.7486798,-96.6580726
2021,"ÜT: 50.824666,4.360625","ÜT: 50.824666, 4.360625",39.2450769,-112.1039186
2022,kalimantan barat.,kalimantan barat.,-0.2787808,111.4752851
2023,"The North, UK","The North, UK",55.378051,-3.435973
2025,"Jamnagar, Gujarat, India","Jamnagar, Gujarat, India",22.4707019,70.05773
2026,Oman,Oman,21.4735329,55.975413
2027,"Chesham, South East","Chesham, South East",51.709401,-0.612333
2028,Radiator Springs,Radiator Springs,33.804896,-117.9188856
2029,"Maastricht, The Netherlands","Maastricht, The Netherlands",50.8513682,5.6909725
